sqft_living,bedrooms,bathrooms,floors,waterfront,condition,yr_built,yr_renovated,price
1820,3,2.25,1,0,3,1967,0,425000
1490,3,2.25,2,0,3,1981,0,525000
1880,3,2.5,2,0,3,1988,0,485000
1250,3,1,1,0,3,1971,0,175000
1440,3,2,1,0,3,1983,0,210000
1920,3,2.5,2,0,3,1989,0,260000
2060,3,2.5,1,0,3,1976,0,577000
1210,3,1.5,1,0,4,1958,0,200000
1760,2,1.75,1,0,4,1927,0,605000
990,3,1,1,0,4,1947,0,325000
960,3,1,1,0,4,1944,0,289500
1660,3,2.5,3,0,3,2014,0,559950
1900,3,1.75,1,0,4,1941,0,1042500
1270,3,2.25,1,0,3,1970,0,543500
3250,4,2.25,2,0,4,1983,0,480000
960,3,1,1,0,5,1982,0,218000
1330,2,1.75,1,0,4,1914,1945,565000
2080,3,1.75,1,0,5,1968,0,426700
2690,3,2.5,1,0,3,1957,0,650000
890,2,1,1,0,3,1910,0,542000
1070,3,1.75,1,0,3,1977,0,415000
1200,3,1,1,0,4,1953,0,214000
1360,3,1.5,2,0,5,1949,0,245000
2050,3,2,1,0,3,1993,0,314500
3000,3,1.5,2,0,5,1924,0,1120000
1300,2,2,1,0,3,1963,0,378000
2250,4,2.5,1,0,3,1982,0,305000
3740,5,2.75,1,0,4,1978,0,595000
1660,3,2.5,3,0,3,2015,0,729500
2360,3,2.5,2,0,3,2003,0,430000
1760,3,1.75,1,0,3,1987,0,240000
1680,3,1.75,1.5,0,3,1916,0,545000
1320,3,1.75,1,0,3,1918,0,530000
870,1,1,1,0,3,1939,0,157000
1260,4,1,1.5,0,3,1925,0,425000
1000,3,1,1,0,3,1944,0,220000
2020,4,1.75,1,0,4,1976,0,521000
1920,3,1,1,0,3,1952,0,325000
2150,3,2,1.5,0,4,1911,0,597500
1470,3,2.5,2,0,3,1999,0,337000
3180,3,2.5,2,0,3,1991,0,1000000
3930,3,2.5,1,1,4,1957,0,3070000
990,3,1,1,0,3,1943,0,495000
2770,4,3.5,2,0,3,2001,0,748000
1250,3,1.5,1,0,4,1953,0,888000
1140,3,1.75,1,0,3,1986,0,269900
2250,4,2.5,1,0,3,1967,0,496500
1640,3,2.5,2,0,3,1969,0,475000
1255,3,1.5,3,0,3,2004,0,312000
1290,3,1,1,0,3,1976,0,323000
1300,3,1.75,1,0,3,1986,0,331000
1220,3,1.5,3,0,3,2007,0,306000
2630,4,2.5,3,0,3,2002,0,655000
1950,3,1.5,1,0,4,1959,0,290000
3160,4,3.25,2,0,5,1965,0,1250000
1550,3,1.75,1,0,4,1949,0,460000
1700,4,2.5,1,0,4,1940,0,435000
2510,4,2.75,1,0,5,1978,0,664000
1800,4,1.75,2,0,4,1921,0,865000
1800,3,1.75,1,0,3,1968,0,385000
1870,3,2.25,1,0,3,1975,0,497000
1010,2,1,1,0,4,1925,0,280000
1120,2,1.5,1,0,3,1924,0,188000
2090,3,1,1,0,3,1969,0,478500
4370,4,3.5,2,0,3,2001,0,1145000
1440,3,2,1,0,4,1981,0,222000
2580,4,3,2,0,3,1984,0,799000
3190,4,2.5,2,0,3,2006,0,609900
2380,4,3.5,2,0,4,1995,0,413000
1420,4,1,1.5,0,3,1930,0,400000
2990,5,2.75,2,0,3,2014,0,802541
2680,3,2.5,2,0,3,1990,0,320000
2730,4,2.5,2,0,3,2006,0,507000
1220,3,1,1,0,3,1946,0,387500
1500,3,1,1,0,3,1967,0,396000
1830,3,1.75,1,0,3,1958,0,373000
4570,5,2.5,2,0,5,1965,0,1484900
2470,4,2.25,2,0,3,1983,0,359900
800,2,1,1,0,3,1927,0,410000
2900,4,2.5,2,0,3,1992,0,690000
1410,3,2,1,0,3,1985,0,245000
2830,5,2.5,1,0,5,1979,0,700000
1680,4,1.75,1,0,3,1977,0,268000
1760,3,1.75,1,0,3,1979,0,225000
2240,4,2.25,2,0,3,1976,0,980000
1380,2,1,1.5,0,3,1905,0,795000
820,2,1,1,0,3,1953,0,195000
2180,4,2,1,0,2,1950,0,480000
1400,4,2,1,0,3,1900,0,485000
880,2,1,1,0,3,1928,0,130000
1060,2,1,1,0,4,1946,0,325000
1530,3,1.75,1,0,4,1984,0,440000
2480,4,1.75,1,0,3,1958,0,550000
1490,3,1.75,1,0,5,1967,0,310000
3660,3,2.5,2,0,4,1989,0,530000
2340,4,2.5,2,0,3,1993,0,390000
1450,3,1.75,1,0,4,1981,0,243000
2210,4,2.5,2,0,3,1990,0,639000
1130,4,1,1,0,4,1969,0,215000
1550,5,1.75,1,0,3,1961,0,405000
1710,4,1.75,1,0,5,1968,0,250000
1010,3,1.5,1,0,5,1954,0,405500
2660,6,2.25,2,0,3,1937,1990,452000
2660,6,2.25,2,0,3,1937,1990,730000
1300,3,2,1,0,3,1994,0,267000
1670,3,2.5,2,0,3,2002,0,289950
960,2,1,1,0,5,1911,0,565000
4670,4,3.25,2,0,4,1988,0,1578000
2140,3,2.5,2,0,3,2007,0,636000
2520,5,3,1,0,3,2004,0,350000
1650,3,1.5,1,0,5,1978,0,320000
1440,2,1.75,1,0,4,1978,0,210000
1050,2,1,1,0,3,1950,0,245000
1470,3,1.75,1,0,3,1983,0,328000
4230,4,2.25,2,0,3,1989,0,985000
1970,3,1.75,1,0,5,1976,0,501000
1540,3,2.25,2,0,3,1992,0,315000
2090,3,2.75,2,0,3,2012,0,403000
2380,3,2,2,0,4,1934,0,550000
2156,4,2.5,2,0,3,2012,0,347500
2070,4,2.25,2,0,4,1986,0,365000
1910,3,1,1,0,4,1951,0,588000
1920,3,1.75,1,0,4,1977,0,605000
3400,3,3.25,2,0,4,1937,0,1300000
1400,3,2,1,0,3,1974,0,233000
2210,4,2.5,2,0,3,1997,0,360000
1170,2,1.75,1,0,3,1929,0,459000
2100,3,2,1,0,4,1995,0,740000
1160,3,1,1,0,3,1967,0,305000
1500,3,1,1,0,3,1925,0,395000
2940,4,2.5,2,0,3,2000,0,560000
2010,4,1.75,1,0,4,1963,0,650000
2170,3,2.5,2,0,3,2003,0,449950
1430,3,1.5,1,0,4,1940,0,517500
1510,4,1.5,1,0,3,1970,0,435000
1150,3,1,1,0,3,1952,0,329999
2150,3,1.75,1,0,5,1960,0,950000
1370,3,1,1,0,5,1944,0,447000
2380,2,2.5,1,0,3,2010,0,699800
1370,3,1.75,1,0,5,1911,1988,850000
1600,3,1.75,1,0,3,1979,0,316500
3750,5,3.5,1,0,4,1981,0,942500
3950,2,2.25,2,0,3,1991,0,1310000
2400,4,2.25,1,0,4,1964,0,856600
2830,5,1.5,2.5,0,4,1918,0,405600
2440,4,2.5,2,0,3,1996,0,565000
1190,3,2.25,2,0,3,2008,0,400000
1400,3,2,1,0,3,1997,0,330000
2730,4,2.75,2,0,3,2005,0,374950
2390,3,2.75,1,0,5,1983,0,405300
2060,3,2.25,2,0,3,1984,0,560000
2490,4,2.25,1,0,4,1961,0,824000
1100,3,1.75,1,0,5,1984,0,260000
2430,4,2.5,1,0,5,1965,0,760000
3170,3,2.5,2,0,3,1995,0,405000
2640,4,2.5,2,0,3,1987,0,429900
1130,3,1.5,1,0,4,1961,0,341500
1940,5,2,1.5,0,3,1957,0,465250
1100,2,2,1.5,0,3,1912,2005,450000
1200,3,1,1,0,4,1955,0,390000
2000,3,2.25,1,0,4,1963,0,420000
1890,3,2.5,2,0,3,2002,0,269950
1910,4,2,1,0,3,1910,0,493000
2710,4,2.5,2,0,3,1998,0,370000
4860,5,4.25,1.5,0,5,1905,0,2250000
1250,3,1,1,0,5,1967,0,305000
1590,3,1.75,1.5,0,5,1938,0,400000
1240,3,1.5,2,0,3,2009,0,320000
2000,4,1,2,0,4,1911,0,715000
3610,6,2.75,1.5,0,4,1966,0,650000
1930,5,1.75,1,0,4,1966,0,218000
1280,2,1,1,0,3,1964,0,500000
2090,4,2,1,0,4,1984,0,460000
1940,3,1.5,1,0,4,1969,0,232500
1800,3,2.5,2,0,4,1990,0,408200
1730,3,1.75,1,0,4,1980,0,522000
2810,4,2.5,2,0,3,1982,0,675000
3550,4,3.5,1,0,3,1999,0,1355000
1330,4,1,1.5,0,3,1952,0,249950
750,2,1,1,0,3,1950,0,210000
1760,4,1,1,0,3,1947,0,429950
3200,4,2.5,2,0,3,1993,0,737500
1740,4,2,1,0,5,1958,0,710000
2100,3,2.5,2,0,3,1999,0,470000
4270,4,3.5,1,0,4,1993,0,1100000
1340,3,2,1.5,0,3,1913,0,650000
3190,4,2.5,1,0,5,1967,0,1216000
1630,3,2.5,2,0,3,1987,0,422120
2990,5,2.5,2,0,3,2007,0,625000
1550,4,1,1.5,0,3,1954,0,385200
1690,3,2.25,2,0,3,1989,0,500000
1960,4,2.25,2,0,3,1989,0,308000
2390,3,2.75,1,0,5,1977,0,565000
2600,3,2.5,2,0,3,2004,0,581000
1950,3,2,1,0,3,1999,0,361000
1250,3,1,1,0,4,1964,0,345000
1180,2,2.25,2,0,3,2008,0,419000
1680,3,2.5,2,0,3,2004,0,347000
2220,4,2.25,2,0,3,1989,0,625000
4890,4,4.25,2,0,3,1999,0,2400000
2660,3,3.25,2.5,0,3,2014,0,379000
1150,3,1.5,2,0,3,1988,0,310000
1130,2,2,1,0,4,1941,0,250000
2760,5,2.75,2,0,3,2005,0,682000
1430,3,2,1,0,3,1992,0,246500
1490,3,1,1.5,0,4,1932,0,325000
2030,4,2.5,2,0,3,2004,0,310950
3010,3,2,2,0,5,1931,0,1100000
1810,3,1,1,0,4,1954,0,287500
1810,3,1,1,0,4,1954,0,431000
970,3,1,1,0,3,1968,0,226000
2010,3,1.75,1.5,0,5,1926,0,825000
1300,4,1,1.5,0,3,1947,0,175000
1260,3,1.5,1,0,3,1959,0,465750
2610,4,2.25,2,0,3,1983,0,659000
1910,3,1.75,1,0,3,1941,0,595000
1780,3,2.25,2,0,4,1987,0,350000
1900,4,2.25,1,0,4,1975,0,270000
2450,6,2.25,1,0,3,1957,0,662500
1380,3,1.75,1,0,4,1939,1957,249900
1920,3,1.75,1,0,4,1977,0,324500
1350,2,1.75,1,0,3,2004,0,430000
1350,2,1.75,1,0,3,2004,0,419950
2510,4,1.75,1,0,4,1962,0,285000
2470,4,2.5,2,0,3,2002,0,332000
1660,4,1.75,1,0,3,1956,0,282000
1340,3,1,1,0,3,1987,0,320000
1620,3,1,1.5,0,4,1911,1977,428750
2300,3,2.25,2,0,3,1977,0,330000
2000,4,3.5,3,0,3,2008,0,456500
1640,3,2.25,1,0,4,1972,0,352000
1530,4,2,1.5,0,4,1912,0,664000
4000,3,1.75,1,0,3,1987,0,628000
1610,3,1.75,1,0,3,1977,0,512000
2070,3,2,1,0,4,1969,0,254000
1900,4,2.5,2,0,3,1994,0,535800
1050,3,1,1,0,4,1960,1981,287653
1520,3,2.5,2,0,3,2006,0,438000
2390,4,1.75,1,0,3,1949,0,450000
2400,5,2.75,2,0,3,1998,0,327000
1790,4,2.5,2,0,3,2005,0,370500
1720,3,2.5,2,0,3,1993,0,265000
2980,4,2.75,1,0,4,1979,0,450000
1520,3,1,1.5,0,5,1988,0,425000
1150,3,1.75,1,0,4,1977,0,166600
380,1,0.75,1,0,3,1963,0,245000
910,3,1,1,0,3,1951,0,565000
1650,3,1.75,1,0,3,1976,0,539900
2480,3,3.5,2,0,3,2010,0,910000
2050,4,2.5,2,0,3,1990,0,280000
1420,3,2.25,2,0,4,1989,0,275000
3460,3,2.5,2,0,3,2001,0,467000
1500,3,2.5,2,0,3,1996,0,457500
1320,2,1,1,0,4,1908,0,381156
2180,5,2.5,1,0,4,1977,0,289999
1830,3,1.75,1,0,3,1919,0,642450
1620,3,2.25,1,0,3,1962,0,469950
2920,3,2,1,0,5,1975,0,795000
3300,4,2.5,2,0,3,1984,0,785000
3060,3,2.25,2,0,3,1983,0,860000
3064,,,3.5,0,3,1990,0,1095000
1530,3,1,1,0,3,1959,0,147500
1910,3,2,1,0,3,1978,0,390000
1020,3,1,1,0,3,1954,0,229000
1150,3,1,1,0,3,1932,0,185000
1260,3,1.5,1,0,3,1941,0,414900
1920,4,2,1,0,2,1914,0,200000
1800,4,2.25,1,0,3,1969,0,225000
2040,3,1.75,2,0,5,1924,0,720000
2200,4,2.5,2,0,5,1908,0,930000
3200,5,2.5,1,0,3,1952,0,1270000
2400,5,3.25,2,0,4,1928,0,700000
1140,2,1.5,3,0,3,2005,0,466000
1330,3,1.5,1,0,3,1976,0,374000
1940,3,2.5,2,0,4,1994,0,480000
3000,3,2.5,2,0,3,1995,0,740000
1820,4,1,1.5,0,3,1923,2014,1010000
2910,4,2.5,2,0,3,2002,0,395000
1090,2,1,1,0,3,1954,0,340000
1230,3,2,2,0,3,2003,0,209000
1710,5,2.5,1.5,0,3,1962,0,431650
3160,5,2.5,1,0,4,1971,0,980000
2680,3,2.5,2,0,3,1993,0,660000
2190,4,2.25,2,0,4,1977,0,730000
1260,3,1.75,1,0,4,1988,0,291500
2970,4,3.5,2,0,3,1997,0,905000
2570,4,2.5,1.5,0,3,1993,0,800000
3810,4,3.5,1,0,3,2013,0,839900
1010,1,1.5,2,0,3,2007,0,200000
1480,3,2,1,0,4,1979,0,300000
1250,3,1.75,1.5,0,5,1942,0,530000
1654,3,2.25,2,0,3,1995,0,314950
1410,3,1.75,1,0,5,1960,0,255000
2160,5,2.75,1,0,5,1950,0,550000
1400,3,1,1,0,4,1917,0,435000
1420,3,1.75,1,0,4,1966,0,234000
2500,4,2.25,1,0,3,1975,0,615000
1410,3,2,1,0,3,1985,0,205000
2100,4,1.75,1,0,4,1955,0,384000
1750,3,2.5,2,0,3,1994,0,324000
2070,3,1.75,1,0,4,1946,0,645000
1570,3,3.25,2,0,3,2007,0,570000
1920,3,2.5,2,0,3,1999,0,324000
1000,2,1,1,0,3,1943,0,270000
2120,5,1.5,1.5,0,5,1962,0,290000
1440,3,2,1,0,3,1965,0,250000
1660,3,1.75,2,0,3,1990,0,342000
1340,3,1.5,1,0,4,1958,0,255000
2380,3,2.25,1,0,4,1972,0,800000
1560,3,1.75,1.5,0,3,1926,0,451000
2780,4,2.5,1,0,3,1967,0,990000
1860,4,2.5,1,0,4,1983,0,288400
2390,3,1.5,2,0,3,1920,1995,420000
1370,2,2.75,2,0,3,2009,0,359000
2570,4,3,1,0,3,1988,0,390000
1320,3,2.5,2,0,3,2005,0,300000
2520,5,2.5,1,0,3,1981,0,545000
1250,3,1,1,0,4,1972,0,288349
1560,3,2.25,1,0,3,1985,0,299900
2330,4,2,1.5,0,5,1925,0,891000
3660,3,2,1,0,4,1947,0,1200000
2790,4,2.5,2,0,3,2004,0,378000
1060,2,1,1,0,4,1951,0,299995
2020,3,2.5,1,0,3,1994,0,253000
1580,3,2.25,1,0,3,1979,0,350000
2020,4,3,1.5,0,3,1900,0,565000
970,2,1,1,0,4,1908,0,315000
1490,4,3,1.5,0,5,1915,0,570000
4390,5,3.5,2,0,3,2005,0,971000
2750,5,2.5,1.5,0,5,1910,0,915000
2150,4,1.5,1,0,4,1950,0,419000
1810,4,1.75,1,0,3,1977,0,260000
2230,3,3,2,0,3,1990,0,1321500
2430,3,1,1,0,3,1977,0,369950
3680,3,2.5,2,0,3,1994,0,1029900
1410,5,1,1.5,0,3,1929,0,435000
1330,3,1.75,1,0,3,1958,2002,601000
1490,3,1,1,0,3,1963,0,460500
2020,3,2.5,3,0,3,2000,0,720000
3130,4,2.5,2,0,3,1996,0,851000
2670,4,3,2,0,3,1916,1978,550000
1980,4,1,1.5,0,3,1920,0,700000
2100,3,1.75,1,0,4,1963,0,323000
1350,3,1,1,0,5,1944,0,345500
2140,4,1.5,1,0,3,1959,0,378000
2208,4,2,3,0,5,1917,0,650000
1010,3,2,1,0,3,1982,0,385000
970,2,1,1,0,3,1910,0,425000
1520,4,2,1.5,0,5,1920,0,210000
2740,4,2.5,2,0,3,1993,0,630000
1570,3,1.75,1,0,3,1953,0,335000
1320,3,1,1,0,3,1966,0,196500
2550,4,2.75,1,0,3,1986,0,582800
1560,3,1.75,1,0,3,1983,0,440000
2360,4,2.25,2,0,4,1974,0,752500
1330,3,1.75,2,0,4,1909,0,532500
1070,3,1,1,0,4,1950,0,265000
1510,3,1.25,1,0,4,1961,0,397500
1710,3,2.5,2,0,3,1999,0,524250
2790,4,2.75,2,0,3,1996,0,765000
2620,4,2.5,2,0,3,2001,0,648000
2970,5,2.5,1,0,4,1969,0,469500
1050,3,1.75,1,0,4,1975,0,237500
1280,3,1,1,0,4,1956,0,216000
1030,3,1,1,0,4,1963,0,427200
1900,3,2.25,1,0,4,1977,0,280000
3070,5,3,1,0,4,1968,0,718000
1760,2,2.75,2,0,3,2010,0,420000
930,2,1,1,0,3,1952,0,379000
880,2,1,1,0,3,1942,0,326100
1360,3,2.5,3,0,3,2003,0,535000
2130,4,2.75,1,0,3,1992,0,283000
1480,3,1,1.5,0,3,1940,0,260000
1500,4,1,1.5,0,4,1951,0,399000
1670,3,2.25,2,0,3,1987,0,484950
2060,4,1.75,1,0,4,1960,0,640000
2160,4,2.5,1,0,4,1952,0,585000
2780,4,2,1,0,3,1955,0,645000
1490,3,2,1,0,3,1988,0,253000
740,2,1,1,0,3,1953,0,178500
1860,4,2.5,2,0,4,1991,0,291000
1590,2,2.75,1.5,0,3,1920,0,199950
850,2,1,1,0,3,1922,0,553500
1030,2,1,1,0,3,1981,0,189950
1850,3,2,1,0,3,1988,0,289000
1830,4,2,2,0,3,1908,0,700000
1560,3,2,1,0,3,1967,0,270000
1730,4,1.75,1,0,3,1977,0,258000
1930,3,2.5,2,0,3,2005,0,530000
1422,3,2.25,2,0,3,2012,0,245000
1380,3,2,1.5,0,4,1917,0,563000
2430,3,2.5,2,0,3,2001,0,515000
2610,4,2.5,2,0,3,1987,0,325000
2000,3,2.25,2,0,3,1996,0,540000
920,2,1,1,0,4,1949,0,280300
1750,4,1.75,1.5,0,5,1926,0,460000
2020,3,1.75,1,0,4,1981,0,475000
2460,4,2.25,1,0,4,1957,0,900000
1780,4,3,1,0,4,1964,0,538200
1080,2,1,1,0,3,1922,0,429000
1250,3,1,1,0,3,1980,0,164808
1870,4,2.25,2,0,3,1977,0,520000
1700,3,1.75,1,0,3,1977,0,475000
1480,4,1.5,1,0,5,1942,0,283000
1930,4,2.5,2,0,3,2000,0,321500
3130,4,2.75,2,0,4,1993,0,840000
1370,3,2.25,2,0,4,1992,0,287000
960,3,1.75,1,0,3,1962,0,375000
1260,3,1.75,1,0,4,1969,0,349500
1480,3,1.5,1,0,5,1960,0,446450
1930,4,2.5,2,0,4,1992,0,315000
870,2,1,1.5,0,2,1906,0,271310
1300,4,1,1.5,0,4,1953,0,315000
1490,3,1.75,1,0,4,1990,0,245000
1380,2,1,1,0,3,1947,0,543115
1190,4,2,1.5,0,3,1945,0,900000
4250,4,4.25,2,0,4,2008,0,2450000
1920,2,2,1,0,3,2003,0,554000
2080,3,1.75,1,0,5,1950,0,249900
3220,3,2.5,2,0,4,1981,0,768000
3680,4,3,1,0,3,1967,0,980000
2070,5,2.5,1,0,3,1962,0,395000
1480,3,1.75,2,0,3,1995,0,415000
2000,4,2.5,2,0,3,2003,0,380000
1560,3,2.5,2,0,3,1999,0,566000
1600,2,1,1,0,4,1949,0,218500
1940,4,2.5,1,0,4,1976,0,550000
1540,3,1.75,1,0,3,1920,0,512031
820,2,1,1,0,3,1950,0,197500
1780,3,2.25,1,0,3,1977,0,470000
1560,3,1.75,1,0,3,1981,0,590000
2210,4,2.25,1,0,4,1977,0,465000
2040,2,1.75,1,0,4,1968,0,499000
1920,3,2.25,1,0,3,1972,2000,515000
1930,3,1.75,1,0,3,1936,0,716500
1700,3,2,1,0,3,1944,0,410000
3450,4,3.25,2,0,3,1994,0,850000
3440,4,3.25,2,0,3,1983,0,1050000
2380,4,2.5,2,0,3,1992,0,648000
2400,4,2.25,1.5,0,4,1929,0,620000
5670,4,4.5,2,0,3,2008,0,935000
1140,3,1,1,0,4,1963,0,379000
1670,3,1.75,1,0,3,1952,0,699000
1910,4,2.25,1,0,3,1960,0,528000
1560,3,1.75,1,0,4,1974,0,425000
1500,2,1.75,1,0,4,1963,0,249500
4475,5,3.25,2,0,3,2014,0,1035480
2840,4,2.75,1,0,4,1961,0,790000
1020,3,1,1,0,3,1969,0,399950
1410,3,1.5,1,0,3,1953,0,275000
1520,3,1,1.5,0,3,1912,0,550000
730,1,1,1,0,4,1926,0,140000
1190,3,1,1,0,3,1954,0,250000
1410,3,2.25,2,0,3,1988,0,318000
1240,2,1,1,0,3,1962,0,505000
2500,5,2.5,1,0,3,1966,0,470500
1050,3,1,1.5,0,3,1954,0,360000
2680,4,2.75,1,0,4,1962,0,1242500
2380,3,2.5,1,0,4,1964,0,986000
1060,2,1,1,0,3,1906,0,515000
2300,3,1.75,1,0,4,1939,0,320000
2010,4,3,1,0,5,1951,0,310000
1090,2,1,1,0,4,1942,0,356700
2320,4,1.75,1,0,3,1956,0,775000
1040,3,1,1,0,3,1951,0,325000
1810,4,2.75,1.5,0,3,1962,0,208000
1150,2,1,1,1,4,1908,0,825000
2360,3,2.5,1,0,3,1990,0,515000
1970,3,1.5,1.5,0,4,1929,0,490000
2690,4,3,1,0,3,1954,1999,675000
2080,4,2.5,1,0,5,1962,0,360000
2080,4,2.5,1,0,5,1962,0,550000
1370,3,1.5,1,0,3,1962,0,225000
3410,3,2.75,1.5,0,4,1967,0,500000
1850,4,2,1,0,4,1969,0,385000
3010,5,2.75,2,0,3,1994,0,837700
1530,3,2.25,2,0,3,2003,0,448000
2690,5,1.75,1,0,4,1952,0,730000
2810,4,1.5,1,0,3,1954,0,575000
1810,3,1.75,1,0,4,1976,0,430000
1560,3,2.5,2,0,3,2002,0,435000
1010,3,1,1,0,4,1973,0,241000
1000,2,1.75,1,0,4,1924,0,453500
990,2,1.5,3,0,3,2001,0,285000
720,2,1,1,0,4,1942,0,151000
6070,5,4.5,2,0,3,2004,0,1570000
2270,5,2,2,0,3,1905,0,631000
1380,2,2.5,2,0,3,2011,0,285000
1260,3,1,1,0,4,1959,1977,195000
2910,4,2.5,2,0,4,1987,0,817500
1810,3,2,1,0,4,1960,0,550000
3160,4,2.5,2,0,4,1995,0,1127000
1910,2,2.75,3,0,3,2002,0,609850
1230,3,1,1,0,3,1947,0,200000
2960,4,2.5,2,0,3,2006,0,367000
2200,3,2.25,2,0,3,1988,0,285167
1270,2,1.5,1,0,4,1947,0,275000
2540,4,2.5,2,0,3,1992,0,350900
3030,4,3.25,2,0,5,1988,0,660000
1520,3,1.75,1,0,4,1957,0,525000
1560,4,2.5,2,0,3,1997,0,262000
970,2,1,1,0,4,1907,0,690000
3570,5,3.75,2,0,3,2005,0,624000
1350,3,1,1,0,4,1947,0,353000
3710,4,3.5,2,0,3,2002,0,552500
1430,4,1,1.5,0,4,1983,0,224500
940,3,1,1,0,3,1950,0,239000
4300,5,4.5,2,0,3,2004,0,975000
3990,4,1.75,2,0,3,2006,0,1200000
1380,3,1,1.5,0,3,1910,0,505000
2020,4,1.75,1,0,4,1963,0,302000
1480,3,1,1,0,3,1944,0,170000
1190,2,1,1,0,4,1910,0,195000
2550,5,1.5,1,0,4,1959,0,272000
2550,5,1.5,1,0,4,1959,0,369000
1500,3,1.5,1,0,3,1953,0,332500
3000,3,2.5,1,0,4,1963,0,515000
1690,3,1,1,0,3,1967,0,269000
4390,4,4,1,0,4,1994,0,1278000
1560,3,2.5,2,0,3,1985,0,303000
2940,7,3,1,0,3,1977,0,420000
1130,3,1,1,0,3,1941,0,400000
1020,3,1,1,0,5,1987,0,225000
1310,2,2,2,0,3,2004,0,219000
2570,3,2.5,2,0,3,1989,0,605000
2020,4,2,1,0,5,1942,0,625000
1680,5,2,1,0,3,1906,0,380000
1770,4,2,1.5,0,4,1962,0,620000
3190,4,2.75,2,0,3,1994,0,687500
1440,4,2,1,0,5,1962,0,225500
1150,3,2,1,0,5,1956,0,252500
1860,3,2.5,2,0,3,1994,0,510000
2430,4,2.5,2,0,3,2003,0,510000
1940,3,2.5,1.5,0,5,1906,0,725000
670,1,,1,0,3,1966,0,75000
880,2,1,1,0,3,1927,0,492000
1930,4,2.5,1,0,4,1977,0,425000
3120,4,2.75,1,1,4,1963,0,1955000
1830,3,2.5,2,0,3,1994,0,298900
3230,4,2.5,2,0,4,1987,0,699000
700,2,1,1,0,4,1918,0,310000
1010,3,1.75,1,0,3,1961,0,350000
2460,4,1.75,1,1,3,1961,0,790000
2230,4,2.5,2,0,3,2003,0,305000
1570,3,2.5,2,0,3,2003,0,315000
2390,5,3.5,2,0,5,1977,0,267500
3460,4,3.25,2,0,3,1950,1998,1750000
2400,6,3.5,2,0,3,1987,0,435000
2940,6,4.5,1.5,0,4,1966,0,482500
8010,5,5.25,2,1,3,1999,0,5110800
1570,3,1.75,1,0,4,1959,0,439995
1520,3,3,1,0,3,1967,0,460000
1070,3,1,1,0,4,1971,0,194000
440,2,0.75,1,1,4,1943,0,290000
2440,4,2,1,0,5,1963,0,274700
2660,4,2.5,2,0,5,1910,0,900000
4460,4,4,2,0,3,2001,0,1150000
2010,3,2.5,2,0,3,2008,0,605000
1450,3,2.5,2,0,3,2004,0,359000
1400,3,1.75,1,0,3,1951,0,850000
1500,3,2,2,0,3,2002,0,505000
2500,3,2.5,2,0,3,1990,0,565000
1280,2,1.75,1,0,4,1955,0,585000
3380,4,3.25,2,0,3,1990,0,328000
2910,4,2.75,1,0,3,1957,1995,749950
3060,4,2.5,2,0,3,2006,0,826000
1330,3,1,1,0,4,1977,0,535000
3300,4,2.5,2,0,4,1991,0,925000
3250,3,3.5,2,0,3,2001,0,875000
2530,4,2.25,1,0,5,1976,0,902000
1830,3,1,1,0,3,1951,0,423000
1170,3,1,1,0,4,1968,0,235000
2930,2,2,1,0,4,1980,0,545000
1230,2,1,1,0,3,1961,0,343000
1620,3,2.5,2,0,3,2002,0,334950
1760,3,1.75,1,0,3,1956,0,405000
1440,4,1,1,0,3,1959,0,220000
1740,2,1,1,0,3,1947,0,173000
1270,3,1,1.5,0,3,1906,0,655000
880,2,1,1,0,3,1924,0,406000
2560,6,2.5,1,0,3,1961,0,632000
1540,5,2.75,1,0,3,1990,0,357000
1150,3,1.75,1,0,3,1964,0,361000
770,2,1,1,0,3,1948,0,277000
4610,4,3.75,1,0,4,1980,0,630000
1850,3,2.5,2,0,3,2003,0,254000
1840,3,2.25,1,0,3,1961,0,472800
1490,3,1.75,1,0,3,1913,0,263000
1490,3,1.75,1,0,3,1913,0,510000
960,3,1,1,0,4,1952,0,179950
1580,4,2.25,1,0,3,1973,0,525000
1260,3,2.5,3,0,3,2008,0,479000
1940,3,2,1,0,5,1940,0,651000
2490,4,1.75,1,0,4,1958,0,949000
2520,5,2.5,1.5,0,3,1942,1970,392400
1760,4,1.75,1,0,4,1950,0,585000
4190,4,2.5,2,0,3,2004,0,460000
1170,3,1,1,0,3,1951,0,470000
1600,3,2.5,2,0,3,2003,0,245000
2760,4,2,2,0,4,1978,0,500000
2090,3,2.5,2,0,3,1989,0,455000
2320,4,2.5,2,0,3,1999,0,485500
4110,5,3.25,2,0,3,1921,0,1875000
770,2,1,1,0,3,1978,0,100000
1410,3,1.75,1,0,3,1982,0,307000
3660,4,3.5,2,0,3,1994,0,475000
2180,4,2.5,1,0,3,1972,0,330000
1110,3,1,1,0,4,1960,0,130000
2280,3,2.5,2,0,3,1998,0,320000
2820,4,2.5,2,0,3,2013,0,735000
1570,4,2.5,1,0,3,1972,0,365000
1200,3,1.5,1,0,4,1968,0,234000
1710,4,2,1.5,0,3,1970,0,211000
3000,6,3.5,2,0,3,1969,0,680000
2800,4,3,2,0,3,2002,0,457000
1640,3,2.25,2,0,3,1989,0,349000
2030,3,2.75,1,0,3,1979,0,360000
2530,4,2.5,2,0,3,1998,0,350000
990,3,1,1,0,5,1960,0,208000
